dossier_reference,origine,statut_traitement,statut_site,site_id,titre_source,communes_source,insee_source,adresses_source,lieux_dits_source,denominations_source,activites_codes,secteurs_codes,installations_codes,periodes_activite_codes,periodes_source_codes,localisation_statut_code,longitude_source,latitude_source,decision_rapprochement,dossier_url,type_dossier_source,composants_non_productifs_source
IA00061072,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de boulangerie dite biscuiterie de l'Abbaye,Lonlay-l'Abbaye,61232,,,usine de boulangerie,fabrication_boulangerie,agroalimentaire,usine,,modernisation_apres_guerre | mutations_reconversions,source_non_controlee,-0.7136453287932577,48.642451854962104,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/b3bd13f8-5ad4-472f-9753-b1620129c8fc,dossier individuel,
IA00061074,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"tuilerie, Briqueterie",L'Aigle,61214,,Feugeret (Le),tuilerie | briqueterie,fabrication_tuiles | fabrication_briques,verre_ceramique_materiaux_construction,briqueterie | tuilerie,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.5958268458910381,48.773704305234546,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/d4b32cee-3bb8-45da-a23f-051eb6b4d33f,dossier individuel,
IA00061075,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de chaussures,L'Aigle,61214,Bec Ham (rue de) 5,,usine de chaussures,fabrication_chaussures,textile_habillement_cuir,usine,,industrialisation_rail_vapeur,source_non_controlee,0.6267581422883676,48.76424898523118,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/6cff45d4-e7e5-4362-888c-08486684a5ce,dossier individuel,
IA00061077,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de quincaillerie,L'Aigle,61214,,Mérouvel,usine de quincaillerie,fabrication_quincaillerie,metallurgie_travail_metaux,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.6138211080428172,48.76498994054915,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/5d5cf67a-a6c8-49cd-b636-8de61c5a1c7c,dossier individuel,
IA00061078,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"filature, usine de quincaillerie",L'Aigle,61214,Pont du Moulin (rue du) 15,,filature | usine de quincaillerie,filature_textile | fabrication_quincaillerie,metallurgie_travail_metaux | textile_habillement_cuir,filature | usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.6273430254989869,48.76575427658722,candidat_a_verifier,https://inventaire-patrimoine.normandie.fr/dossier/318e026e-c638-45df-91c2-ca88f1affab0,dossier individuel,
IA00061079,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"usine de quincaillerie dite Manufacture Lherminier, puis S.A. des Tréfileries Françaises, puis S.A. des Etablissements Dassonville et Fatus, puis S.A.R.L. des Etablissements Fatus et Cie",L'Aigle,61214,Pont du Moulin (rue du) 16,,usine de quincaillerie,fabrication_quincaillerie,metallurgie_travail_metaux,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.6277131716425265,48.76599557852003,candidat_a_verifier,https://inventaire-patrimoine.normandie.fr/dossier/e8a863ae-7d94-4ee0-84d0-5c4b8c719e76,dossier individuel,
IA00061080,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"usine de produits alimentaires, laiterie industrielle dite usine de produits alimentaires Deschamps",Échauffour,61150,,Gué Fouché (Le),usine de produits agro-alimentaires | laiterie industrielle,transformation_agroalimentaire | transformation_lait,agroalimentaire,laiterie | usine,,guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.39650372674955314,48.71272715378385,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/310c49b9-7d4e-4738-a2f5-efbda0a838ac,dossier individuel,
IA00061082,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine, moulin à huile",Sainte-Gauburge-Sainte-Colombe,61389,,Pliard,moulin à farine | moulin à huile,mouture_cereales | production_huiles_vegetales,agroalimentaire,moulin,,revolution_premiere_industrialisation,source_non_controlee,0.48128465765182726,48.73061045406867,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/fdf456a6-e2ed-4c7b-adfe-f735c0e623cb,dossier individuel,
IA00061083,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"tannerie, usine de blanchiment",L'Aigle,61214,Jetées (rue des) 15,,tannerie | usine de blanchiment,tannerie_cuir | ennoblissement_textile,textile_habillement_cuir,tannerie | usine,,industrialisation_rail_vapeur,source_non_controlee,0.6282747575667249,48.76681655273761,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/30ac1fba-4a0d-488a-bafd-22111ddf4349,dossier individuel,
IA00061084,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine à gaz,L'Aigle,61214,Saint Barthélémy (rue) 46,,usine à gaz,production_gaz,energie,usine_gaz,,industrialisation_rail_vapeur,source_non_controlee,0.6318770744154124,48.76722097056474,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/00fc960b-2b54-4ca7-a551-14eaa0036322,dossier individuel,
IA00061085,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine d'ébénisterie,L'Aigle,61214,,Mousse (La),usine d'ébénisterie,travail_bois,bois_papier_imprimerie,usine,,industrialisation_rail_vapeur,source_non_controlee,0.6160932504044726,48.769777280655425,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/09062914-4bf6-49a2-af2a-f7eb69ebcda1,dossier individuel,
IA00061086,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine à papier,Le Theil,61484,Ceton (route de),,usine à papier,fabrication_papier,bois_papier_imprimerie,papeterie,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.6889566756494094,48.26200193775046,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/37006c13-21a6-4ca9-8b80-a76fd0497710,dossier individuel,
IA00061088,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine, tréfilerie dite de Brochard",Longny-au-Perche,61230,,Larry (Les),tréfilerie | moulin,trefilage_metaux | activite_industrielle_indeterminee,inconnu | metallurgie_travail_metaux,moulin | usine,,avant_1789 | industrialisation_rail_vapeur,source_non_controlee,0.6924159733179654,48.540767985998826,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/01d90608-aa52-4b05-8422-cd3c2f97f60f,dossier individuel,
IA00061089,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de flaconnage,L'Hôme-Chamondot,61206,,Cellerie (La),usine de flaconnage,fabrication_verre,verre_ceramique_materiaux_construction,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.7422068823818951,48.60559941612733,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/68c03c0f-982a-4ae3-bfe9-857298f34591,dossier individuel,
IA00061090,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"cidrerie, distillerie, usine de fibre de bois",Le Pin-la-Garenne,61329,,Gare (La),cidrerie | distillerie | usine de fibre de bois,production_cidre | distillation_alimentaire | travail_bois,agroalimentaire | bois_papier_imprimerie,cidrerie | distillerie | usine,,guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.5410112184188118,48.44350782531773,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/0391153c-cd1e-4907-92a0-9cba93833378,dossier individuel,
IA00061092,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de flaconnage,Saint-Evroult-Notre-Dame-du-Bois,61386,,,usine de flaconnage,fabrication_verre,verre_ceramique_materiaux_construction,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.4669244197698801,48.79192886893738,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/96cd783f-63b4-42a4-959f-112236b29d14,dossier individuel,
IA00061093,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,haut fourneau de Gaillon,Irai,61208,,Etangs (Les),haut fourneau,production_fonte,metallurgie_travail_metaux,haut_fourneau,,avant_1789 | revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.6633083777956861,48.646488729109954,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/e42512a0-f7e5-478c-9062-2e67aece815d,dossier individuel,
IA00061096,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,fenderie,Randonnai,61343,,Conturbie,fenderie,fabrication_metaux,metallurgie_travail_metaux,usine,,avant_1789 | revolution_premiere_industrialisation,source_non_controlee,0.6420653455632671,48.64235361273093,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/514c50b3-37f6-4b6b-a099-863c0d458669,dossier individuel,
IA00061097,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine, filature, usine de quincaillerie dite usine de quincaillerie Mermier Lemarchand Réunis",Frênes,61177,,Monnerie (La),moulin à farine | filature | usine de quincaillerie,mouture_cereales | filature_textile | fabrication_quincaillerie,agroalimentaire | metallurgie_travail_metaux | textile_habillement_cuir,filature | moulin | usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur | modernisation_apres_guerre,source_non_controlee,-0.6866746825634636,48.78777932593985,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/1fa9c3b3-0789-42a3-a74a-09e8fd603a86,dossier individuel,
IA00061098,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Malétable,61247,,Moulin de Sevoux (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.6934971337440611,48.56362939828877,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/08d5bc14-2293-422b-b819-1c4cf7285021,dossier individuel,
IA00061099,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine dit moulin de Longny,Longny-au-Perche,61230,Chartres (rue de) 4,,moulin à farine,mouture_cereales,agroalimentaire,moulin,,avant_1789 | revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.7553882797859531,48.53045456756691,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/61192eb3-696b-4b02-9238-e11f1d03d59c,dossier individuel,
IA00061100,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à blé,Malétable,61247,,Moulin des Sablons (Le),moulin à blé,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation | industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.6905217355197396,48.553924360791896,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/1f7acc4d-e4f4-4894-ac3e-4abc263fcfaf,dossier individuel,
IA00061102,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"haut fourneau, moulin à tan, fenderie, moulin à tan",Longny-au-Perche,61230,,Moulin à Tan (Le),moulin à tan | haut fourneau | fenderie,preparation_tan | production_fonte | fabrication_metaux,metallurgie_travail_metaux | textile_habillement_cuir,haut_fourneau | moulin | usine,,avant_1789 | industrialisation_rail_vapeur,source_non_controlee,0.7626090513315495,48.52730596127478,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/188b7cce-7ecd-4d81-93c6-4a69aaa67b25,dossier individuel,
IA00061103,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"fenderie, actuellement maison",Longny-au-Perche,61230,,Fenderie (La),fenderie,fabrication_metaux,metallurgie_travail_metaux,usine,,avant_1789,source_non_controlee,0.7508714914163238,48.524564586568886,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/162aba19-a5d3-48be-bea7-56518baba495,dossier individuel,
IA00061104,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de flaconnage,Tanville,61480,,Verrerie du Gast (La),usine de flaconnage,fabrication_verre,verre_ceramique_materiaux_construction,usine,,avant_1789 | industrialisation_rail_vapeur,source_non_controlee,0.034392564695537406,48.55922538357565,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/d52d97a6-bf8e-436b-ab58-9fc4ee6d26a8,dossier individuel,
IA00061105,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"haut fourneau, moulin à blé",Normandel,61311,,Motte Rouge (La),haut fourneau | moulin à blé,production_fonte | mouture_cereales,agroalimentaire | metallurgie_travail_metaux,haut_fourneau | moulin,,avant_1789 | revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.7075409220334788,48.64085109804082,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/645c0d9a-4047-4e02-b244-364eff07562e,dossier individuel,
IA00061106,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,fonderie dite Société des Fonderies et Ateliers de Randonnai,Randonnai,61343,Sainte Anne (route) 18,,fonderie,fonderie,metallurgie_travail_metaux,fonderie,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.6749366986694487,48.64762512401811,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/14d103d5-dc09-406e-bb94-78a70012fc4e,dossier individuel,
IA00061108,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,tréfilerie dite la Fabrique,Chandai,61092,,Château des Masselins,tréfilerie,trefilage_metaux,metallurgie_travail_metaux,usine,,revolution_premiere_industrialisation,source_non_controlee,0.7406927721587973,48.75669657613273,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/9b532798-3da1-4d20-b4ef-acf78c44dc69,dossier individuel,
IA00061109,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à papier,Boissy-Maugis,61050,,Bluteau,moulin à papier,fabrication_papier,bois_papier_imprimerie,papeterie,,revolution_premiere_industrialisation,source_non_controlee,0.6993384667978293,48.463324568698226,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/f0041e5d-9dc5-4e93-88e5-abef1dd0fb34,dossier individuel,
IA00061110,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Condé-sur-Huisne,61116,Moulin Pley (rue du),,moulin à farine,mouture_cereales,agroalimentaire,moulin,,industrialisation_rail_vapeur,source_non_controlee,0.8434453268630354,48.38188202376638,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/51d60ebb-096a-4d42-a50f-75a129b5bf8b,dossier individuel,
IA00061111,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Dorceau,61147,,Moulin de Dorceau (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,avant_1789 | revolution_premiere_industrialisation,source_non_controlee,0.8012849480769255,48.420482714159775,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/a270caa3-6f07-4ba1-8219-e345c47aae98,dossier individuel,
IA00061114,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"tréfilerie, usine de quincaillerie",Saint-Sulpice-sur-Risle,61456,,Bouviers,tréfilerie | usine de quincaillerie,trefilage_metaux | fabrication_quincaillerie,metallurgie_travail_metaux,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,0.6657982552290692,48.78362596815629,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/ceba62ec-2803-45a0-bc4b-3e2b0ed55d43,dossier individuel,
IA00061115,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à papier,Saint-Maurice-sur-Huisne,61430,,Yversay,moulin à papier,fabrication_papier,bois_papier_imprimerie,papeterie,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.7039490559189281,48.43804265751403,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/9fba22e8-2d3b-4ba4-915c-8836bc5ff9a7,dossier individuel,
IA00061116,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"distillerie, cidrerie",Anceins,61003,,Guitot,distillerie | cidrerie,distillation_alimentaire | production_cidre,agroalimentaire,cidrerie | distillerie,,industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,0.4888018369267629,48.86026265814777,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/9873f4af-3d58-43d2-9fdc-c9f6cee314f9,dossier individuel,
IA00061118,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine dit moulin d'Orion, actuellement minoterie Dubois Rioux",Argentan,61006,Charlotte Corday (rue) 13,,moulin à farine,mouture_cereales,agroalimentaire,moulin,,modernisation_apres_guerre,source_non_controlee,-0.02134356759580766,48.740973810318266,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/c85d0cda-0fbf-4f36-9244-abd54538de04,dossier individuel,
IA00061120,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,filature,Athis-de-l'Orne,61007,,Planche (La),filature,filature_textile,textile_habillement_cuir,filature,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.5340995335052601,48.82153351246531,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/74a59e69-e811-42ad-8e4c-9e396ccd6a7e,dossier individuel,
IA00061122,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,filature,Athis-de-l'Orne,61007,,Buat (Le),filature,filature_textile,textile_habillement_cuir,filature,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.5402628174310864,48.810511970612225,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/70f47dbf-54da-4754-981f-3b0e6c781ffd,dossier individuel,
IA00061123,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,centrale électrique,Aube,61008,,,centrale électrique,production_electricite,energie,centrale_electrique,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre | mutations_reconversions,source_non_controlee,0.5541974236572859,48.742178514555164,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/2120a034-92f2-46cb-b640-aeeb5a0e66e0,dossier individuel,
IA00061124,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Aunou-le-Faucon,61014,,Moulin (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.04617697915116817,48.72205311968538,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/de7d210f-4c99-459a-b60a-0854fe0017e0,dossier individuel,
IA00061125,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à foulon dit Moulin à toile,L'Aigle,61214,,,moulin à foulon,foulage_textile,textile_habillement_cuir,moulin,,avant_1789 | revolution_premiere_industrialisation,source_non_controlee,0.6306459110390241,48.76765544531436,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/746e2966-9900-4d07-84b9-8f2eb6d28dae,dossier individuel,
IA00061126,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de quincaillerie,Anceins,61003,,Sifflet (Le),usine de quincaillerie,fabrication_quincaillerie,metallurgie_travail_metaux,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.5068062266121127,48.869294944600384,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/6434f7ad-c920-49ae-93a1-b6894f1adaf7,dossier individuel,
IA00061128,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine d'appareils de levage et de manutention dite usine M.I.C.,Argentan,61006,,,usine d'appareils de levage et de manutention,construction_mecanique,mecanique_electrique,usine,,modernisation_apres_guerre,source_non_controlee,-0.01559552417918901,48.726042957791165,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/0a2906f5-3e51-4560-a7c3-1eaa67a50671,dossier individuel,
IA00061129,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"fenderie, tréfilerie",Aube,61008,,Fenderie (La),fenderie | tréfilerie,fabrication_metaux | trefilage_metaux,metallurgie_travail_metaux,usine,,industrialisation_rail_vapeur,source_non_controlee,0.527259861087714,48.738986882834574,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/9bb902e6-a884-4942-af81-8beac2cfad03,dossier individuel,
IA00061130,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de chaux,Bazoches-au-Houlme,61028,,Champs Bougon (Les),usine de chaux,fabrication_chaux_ciment,verre_ceramique_materiaux_construction,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.24252240153100024,48.81259869072602,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/7cfecbf8-9454-4e10-baae-dd862e9ebfd3,dossier individuel,
IA00061131,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Bazoches-sur-Hoëne,61029,,Moulin de Crémel (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation,source_non_controlee,0.47189183990076655,48.55737889097087,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/590907c8-296c-46c3-a66e-d3591affff46,dossier individuel,
IA00061132,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,filature,Athis-de-l'Orne,61007,,Planquivon,filature,filature_textile,textile_habillement_cuir,filature,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.5399726119266076,48.81627323208482,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/cde6a40a-13ed-45ff-a6e7-c040a38738bf,dossier individuel,
IA00061136,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine, minoterie",La Madeleine-Bouvet,61241,,Moulin de la Bonnechère,moulin à farine | minoterie,mouture_cereales | mouture_cereales,agroalimentaire,minoterie | moulin,,industrialisation_rail_vapeur | modernisation_apres_guerre,source_non_controlee,0.8823324234751956,48.46903411153528,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/cd6eba3c-0e0f-4238-a6e4-dbb919f73979,dossier individuel,
IA00061137,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,tuilerie de la Boulaie Blanche,Moutiers-au-Perche,61300,,Déhaserie (La),tuilerie,fabrication_tuiles,verre_ceramique_materiaux_construction,tuilerie,,industrialisation_rail_vapeur,source_non_controlee,0.8391246421199199,48.4502023385139,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/227665af-a88f-41a6-b714-55a3aa8f2d29,dossier individuel,
IA00061138,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Rai,61342,,Moulin de Rai (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation,source_non_controlee,0.5776829190962741,48.7476965361192,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/62b99cac-2c40-42ff-b0b9-fa4840ea2a07,dossier individuel,
IA00061139,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"usine de fabrication des métaux, moulin à papier",Saint-Victor-de-Réno,61458,,Forge (La),usine de fabrication des métaux | moulin à papier,fabrication_metaux | fabrication_papier,bois_papier_imprimerie | metallurgie_travail_metaux,papeterie | usine,,avant_1789 | industrialisation_rail_vapeur,source_non_controlee,0.7009515888194904,48.51610367111526,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/428a9bbb-bd36-43c4-b258-8747403c24dd,dossier individuel,
IA00061140,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,La Mesnière,61277,,Moulin de Longpont (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,industrialisation_rail_vapeur,source_non_controlee,0.43376244723596485,48.54583375116964,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/d2ab2e83-4178-427a-a414-61b279bf280a,dossier individuel,
IA00061142,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine, puis usine génératrice d'électricité",Mauves-sur-Huisne,61255,,Moulin de Mauves (le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,0.6220677733154655,48.441190876511634,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/cdbc105c-77cd-4bd9-81ba-b19cd6ce58ef,dossier individuel,
IA00061143,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"usine de Matériel Electroacoustique dite usine de Matériel Electroacoustique A.C.E.M., puis A.R.E.A.C.E.M.",Tourouvre,61491,,Verrerie de BelleVue (La),usine de matériel électroacoustique,fabrication_materiel_electrique,mecanique_electrique,usine,,guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.6606603071402218,48.60215286355802,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/419b5693-77d0-430a-a575-eaa983f332ca,dossier individuel,
IA00061144,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de petite métallurgie dite usine Eurofac,Rai,61342,,Corru,usine de petite métallurgie,fabrication_metaux,metallurgie_travail_metaux,usine,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.5516896377982423,48.74459266841982,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/988ca903-7120-4ac3-af95-b9efd3b0572c,dossier individuel,
